Entity,Code,Year,Life expectancy - Sex: female - Age: at birth - Variant: estimates,Life expectancy - Sex: male - Age: at birth - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,Continent
Ukraine,UKR,2009,75.30000305175781,65.0999984741211,45863884,
Ukraine,UKR,2010,75.4000015258789,65.69999694824219,45683024,
Ukraine,UKR,2011,76.0999984741211,66.5,45516136,
Ukraine,UKR,2012,76.30000305175781,66.69999694824219,45406228,
Ukraine,UKR,2013,76.5,67,45307104,
Ukraine,UKR,2014,77.69999694824219,67.19999694824219,45148072,
Ukraine,UKR,2015,78.4000015258789,68.19999694824219,44982568,Europe
Ukraine,UKR,2016,79.19999694824219,69.0999984741211,44833568,
Ukraine,UKR,2017,79.69999694824219,69.4000015258789,44657260,
Ukraine,UKR,2018,79.5,69.0999984741211,44446952,
Ukraine,UKR,2019,79.5999984741211,69.19999694824219,44211100,
Ukraine,UKR,2020,77.4000015258789,67.5999984741211,43909664,
Ukraine,UKR,2021,76.69999694824219,66.5,43531424,
United Kingdom,GBR,1950,70.9000015258789,66.19999694824219,50055068,
United Kingdom,GBR,1951,70.69999694824219,65.69999694824219,50271908,
United Kingdom,GBR,1952,72.0999984741211,66.80000305175781,50484812,
United Kingdom,GBR,1953,72.4000015258789,67.0999984741211,50728620,
United Kingdom,GBR,1954,72.80000305175781,67.4000015258789,50969936,
United Kingdom,GBR,1955,72.80000305175781,67.4000015258789,51193272,
United Kingdom,GBR,1956,73.0999984741211,67.5999984741211,51421616,
United Kingdom,GBR,1957,73.30000305175781,67.5999984741211,51682404,
United Kingdom,GBR,1958,73.5,67.80000305175781,51960820,
United Kingdom,GBR,1959,73.5999984741211,67.9000015258789,52241648,
United Kingdom,GBR,1960,73.9000015258789,68,52543024,
United Kingdom,GBR,1961,73.69999694824219,67.80000305175781,52861256,
United Kingdom,GBR,1962,73.80000305175781,67.80000305175781,53183636,
United Kingdom,GBR,1963,73.69999694824219,67.69999694824219,53508520,
United Kingdom,GBR,1964,74.5999984741211,68.4000015258789,53861504,
United Kingdom,GBR,1965,74.5999984741211,68.4000015258789,54229568,
United Kingdom,GBR,1966,74.5,68.30000305175781,54560504,
United Kingdom,GBR,1967,75.0999984741211,68.9000015258789,54876360,
United Kingdom,GBR,1968,74.69999694824219,68.5999984741211,55169252,
United Kingdom,GBR,1969,74.80000305175781,68.5,55420524,
United Kingdom,GBR,1970,75,68.69999694824219,55650160,
United Kingdom,GBR,1971,75.30000305175781,69,55875904,
United Kingdom,GBR,1972,75.0999984741211,68.80000305175781,56057324,
United Kingdom,GBR,1973,75.30000305175781,69,56166632,
United Kingdom,GBR,1974,75.5,69.19999694824219,56233776,
United Kingdom,GBR,1975,75.69999694824219,69.5,56266852,
United Kingdom,GBR,1976,75.69999694824219,69.5,56263232,
United Kingdom,GBR,1977,76.0999984741211,70,56244844,
United Kingdom,GBR,1978,76.0999984741211,69.9000015258789,56240768,
United Kingdom,GBR,1979,76.19999694824219,70.0999984741211,56265152,
United Kingdom,GBR,1980,76.5999984741211,70.5,56326328,
United Kingdom,GBR,1981,76.9000015258789,70.9000015258789,56395848,
United Kingdom,GBR,1982,76.9000015258789,71,56450132,
United Kingdom,GBR,1983,77.19999694824219,71.30000305175781,56501616,
United Kingdom,GBR,1984,77.5999984741211,71.69999694824219,56568252,
United Kingdom,GBR,1985,77.4000015258789,71.5999984741211,56643040,
United Kingdom,GBR,1986,77.69999694824219,71.80000305175781,56721912,
United Kingdom,GBR,1987,78,72.19999694824219,56826320,
United Kingdom,GBR,1988,78.0999984741211,72.30000305175781,56952648,
United Kingdom,GBR,1989,78.0999984741211,72.5999984741211,57076096,
United Kingdom,GBR,1990,78.5,72.80000305175781,57210444,
United Kingdom,GBR,1991,78.5999984741211,73.0999984741211,57359452,
United Kingdom,GBR,1992,79,73.5,57509240,
United Kingdom,GBR,1993,78.80000305175781,73.4000015258789,57647464,
United Kingdom,GBR,1994,79.30000305175781,74,57785900,
United Kingdom,GBR,1995,79.19999694824219,73.9000015258789,57930364,
United Kingdom,GBR,1996,79.4000015258789,74.19999694824219,58078584,
United Kingdom,GBR,1997,79.5999984741211,74.5999984741211,58250192,
United Kingdom,GBR,1998,79.69999694824219,74.69999694824219,58438320,
United Kingdom,GBR,1999,79.80000305175781,74.9000015258789,58635204,
United Kingdom,GBR,2000,80.19999694824219,75.4000015258789,58850044,
United Kingdom,GBR,2001,80.4000015258789,75.69999694824219,59092016,
United Kingdom,GBR,2002,80.5,75.80000305175781,59355688,
United Kingdom,GBR,2003,80.5,76.0999984741211,59649800,
United Kingdom,GBR,2004,81.0999984741211,76.5999984741211,59995852,
United Kingdom,GBR,2005,81.19999694824219,76.9000015258789,60383740,
United Kingdom,GBR,2006,81.5,77.0999984741211,60803700,
United Kingdom,GBR,2007,81.5999984741211,77.4000015258789,61260680,
United Kingdom,GBR,2008,81.69999694824219,77.5999984741211,61742152,
United Kingdom,GBR,2009,82.19999694824219,78,62243384,
United Kingdom,GBR,2010,82.30000305175781,78.4000015258789,62760048,
United Kingdom,GBR,2011,82.69999694824219,78.80000305175781,63286360,
United Kingdom,GBR,2012,82.69999694824219,79,63808728,
United Kingdom,GBR,2013,82.80000305175781,79,64302296,
United Kingdom,GBR,2014,83,79.30000305175781,64773504,
United Kingdom,GBR,2015,82.69999694824219,79.0999984741211,65224368,Europe
United Kingdom,GBR,2016,82.9000015258789,79.19999694824219,65655204,
United Kingdom,GBR,2017,83,79.30000305175781,66064808,
United Kingdom,GBR,2018,83,79.30000305175781,66432996,
United Kingdom,GBR,2019,83.5,79.9000015258789,66778660,
United Kingdom,GBR,2020,82.4000015258789,78.4000015258789,67059472,
United Kingdom,GBR,2021,82.80000305175781,78.69999694824219,67281040,
United States,USA,1950,71,65.4000015258789,148281552,
United States,USA,1951,71.19999694824219,65.4000015258789,150598448,
United States,USA,1952,71.5,65.5,152941728,
United States,USA,1953,71.9000015258789,65.80000305175781,155451200,
United States,USA,1954,72.69999694824219,66.5999984741211,158205872,
United States,USA,1955,72.80000305175781,66.5999984741211,161136448,
United States,USA,1956,72.9000015258789,66.5999984741211,164063408,
United States,USA,1957,72.69999694824219,66.4000015258789,166949120,
United States,USA,1958,73,66.5999984741211,170147104,
United States,USA,1959,73.30000305175781,66.80000305175781,173324608,
United States,USA,1960,73.30000305175781,66.5999984741211,176188576,
United States,USA,1961,73.69999694824219,67,179087280,
United States,USA,1962,73.5999984741211,66.9000015258789,181917808,
United States,USA,1963,73.5,66.5999984741211,184649872,
United States,USA,1964,73.80000305175781,66.80000305175781,187277376,
United States,USA,1965,73.9000015258789,66.80000305175781,189703280,
United States,USA,1966,74,66.69999694824219,191830976,
United States,USA,1967,74.30000305175781,66.9000015258789,193782432,
United States,USA,1968,74.0999984741211,66.5999984741211,195743424,
United States,USA,1969,74.4000015258789,66.80000305175781,197859328,
United States,USA,1970,74.5999984741211,67,200328336,
United States,USA,1971,75,67.4000015258789,202907920,
United States,USA,1972,75.0999984741211,67.4000015258789,205238384,
United States,USA,1973,75.30000305175781,67.5999984741211,207314768,
United States,USA,1974,75.80000305175781,68.19999694824219,209277968,
United States,USA,1975,76.5,68.69999694824219,211274544,
United States,USA,1976,76.69999694824219,69.0999984741211,213270032,
United States,USA,1977,77.0999984741211,69.4000015258789,215437408,
United States,USA,1978,77.19999694824219,69.5999984741211,217881440,
United States,USA,1979,77.69999694824219,70,220463104,
United States,USA,1980,77.5,70,223140016,
United States,USA,1981,77.80000305175781,70.4000015258789,225654000,
United States,USA,1982,78.0999984741211,70.80000305175781,228001424,
United States,USA,1983,78.0999984741211,71,230389968,
United States,USA,1984,78.19999694824219,71.0999984741211,232766288,
United States,USA,1985,78.19999694824219,71.0999984741211,235146176,
United States,USA,1986,78.30000305175781,71.0999984741211,237512784,
United States,USA,1987,78.4000015258789,71.30000305175781,239853168,
United States,USA,1988,78.30000305175781,71.30000305175781,242287808,
United States,USA,1989,78.5999984741211,71.5999984741211,244954096,
United States,USA,1990,78.80000305175781,71.80000305175781,248083728,
United States,USA,1991,79,72,251560192,
United States,USA,1992,79.19999694824219,72.30000305175781,255175328,
United States,USA,1993,78.9000015258789,72.19999694824219,258779760,
United States,USA,1994,79.0999984741211,72.4000015258789,262273584,
United States,USA,1995,79.0999984741211,72.5999984741211,265660560,
United States,USA,1996,79.19999694824219,73.0999984741211,268984352,
United States,USA,1997,79.4000015258789,73.5,272395424,
United States,USA,1998,79.4000015258789,73.80000305175781,275835008,
United States,USA,1999,79.30000305175781,73.9000015258789,279181568,
United States,USA,2000,79.4000015258789,74.0999984741211,282398560,
United States,USA,2001,79.5,74.30000305175781,285470496,
United States,USA,2002,79.5999984741211,74.4000015258789,288350240,
United States,USA,2003,79.69999694824219,74.5,291109824,
United States,USA,2004,80.0999984741211,75,293947872,
United States,USA,2005,80.0999984741211,75,296842656,
United States,USA,2006,80.4000015258789,75.30000305175781,299753088,
United States,USA,2007,80.5999984741211,75.5,302743392,
United States,USA,2008,80.5999984741211,75.69999694824219,305694912,
United States,USA,2009,81,76.0999984741211,308512032,
United States,USA,2010,81.19999694824219,76.30000305175781,311182848,
United States,USA,2011,81.19999694824219,76.4000015258789,313876608,
United States,USA,2012,81.30000305175781,76.5,316651328,
United States,USA,2013,81.30000305175781,76.5,319375168,
United States,USA,2014,81.4000015258789,76.5999984741211,322033952,
United States,USA,2015,81.30000305175781,76.4000015258789,324607776,North America
United States,USA,2016,81.4000015258789,76.4000015258789,327210208,
United States,USA,2017,81.4000015258789,76.30000305175781,329791232,
United States,USA,2018,81.5,76.5,332140032,
United States,USA,2019,81.69999694824219,76.5999984741211,334319680,
United States,USA,2020,80.30000305175781,74.5999984741211,335942016,
United States,USA,2021,80.19999694824219,74.30000305175781,336997632,
Uruguay,URY,1950,69,62.79999923706055,2234152,
Uruguay,URY,1951,69.19999694824219,63.099998474121094,2256080,
Uruguay,URY,1952,69.4000015258789,63.20000076293945,2280664,
Uruguay,URY,1953,69.5999984741211,63.400001525878906,2307492,
Uruguay,URY,1954,69.80000305175781,63.599998474121094,2336183,
Uruguay,URY,1955,70,63.79999923706055,2366211,
Uruguay,URY,1956,70.30000305175781,64,2397448,
Uruguay,URY,1957,70.5,64.19999694824219,2429788,
Uruguay,URY,1958,70.80000305175781,64.5,2462879,
Uruguay,URY,1959,71,64.5999984741211,2496167,
Uruguay,URY,1960,71.19999694824219,64.80000305175781,2529028,
Uruguay,URY,1961,71.30000305175781,64.9000015258789,2561156,
Uruguay,URY,1962,71.4000015258789,65,2592448,
Uruguay,URY,1963,71.5,65,2622951,
Uruguay,URY,1964,71.5999984741211,65.0999984741211,2652381,
Uruguay,URY,1965,71.80000305175781,65.19999694824219,2680426,
Uruguay,URY,1966,71.9000015258789,65.30000305175781,2707032,
Uruguay,URY,1967,72.0999984741211,65.4000015258789,2731850,
Uruguay,URY,1968,72.19999694824219,65.5,2754425,
Uruguay,URY,1969,72.4000015258789,65.5999984741211,2773964,
Uruguay,URY,1970,72.5,65.69999694824219,2790270,
Uruguay,URY,1971,72.5999984741211,65.69999694824219,2805497,
Uruguay,URY,1972,72.69999694824219,65.5,2821096,
Uruguay,URY,1973,72.9000015258789,65.69999694824219,2836824,
Uruguay,URY,1974,73,65.80000305175781,2853594,
Uruguay,URY,1975,73.0999984741211,65.9000015258789,2871956,
Uruguay,URY,1976,73.30000305175781,66,2891097,
Uruguay,URY,1977,73.5999984741211,66.19999694824219,2909324,
Uruguay,URY,1978,73.80000305175781,66.4000015258789,2925845,
Uruguay,URY,1979,74.0999984741211,66.69999694824219,2940727,
Uruguay,URY,1980,74.4000015258789,67,2953754,
Uruguay,URY,1981,74.69999694824219,67.30000305175781,2966077,
Uruguay,URY,1982,75.0999984741211,67.5999984741211,2979189,
Uruguay,URY,1983,75.4000015258789,67.9000015258789,2993291,
Uruguay,URY,1984,75.69999694824219,68.0999984741211,3008263,
Uruguay,URY,1985,76,68.4000015258789,3024214,
Uruguay,URY,1986,76.30000305175781,68.5999984741211,3041205,
Uruguay,URY,1987,76.5999984741211,68.80000305175781,3058793,
Uruguay,URY,1988,76.80000305175781,69,3077764,
Uruguay,URY,1989,77,69.0999984741211,3097896,
Uruguay,URY,1990,77.19999694824219,69.19999694824219,3117011,
Uruguay,URY,1991,77.4000015258789,69.30000305175781,3135374,
Uruguay,URY,1992,77.5999984741211,69.4000015258789,3153732,
Uruguay,URY,1993,77.80000305175781,69.5,3171749,
Uruguay,URY,1994,78,69.5999984741211,3189945,
Uruguay,URY,1995,78.30000305175781,69.69999694824219,3208305,
Uruguay,URY,1996,78.5,69.80000305175781,3226635,
Uruguay,URY,1997,78.80000305175781,69.9000015258789,3245066,
Uruguay,URY,1998,79.0999984741211,70.0999984741211,3262676,
Uruguay,URY,1999,79.30000305175781,70.30000305175781,3278965,
Uruguay,URY,2000,79.5,70.5999984741211,3292227,
Uruguay,URY,2001,79.80000305175781,70.80000305175781,3300938,
Uruguay,URY,2002,79.9000015258789,71.0999984741211,3306446,
Uruguay,URY,2003,80.0999984741211,71.4000015258789,3310204,
Uruguay,URY,2004,80.30000305175781,71.69999694824219,3313804,
Uruguay,URY,2005,80.4000015258789,71.9000015258789,3317666,
Uruguay,URY,2006,80.5,72.0999984741211,3322282,
Uruguay,URY,2007,80.5999984741211,72.30000305175781,3328647,
Uruguay,URY,2008,80.69999694824219,72.4000015258789,3336131,
Uruguay,URY,2009,80.80000305175781,72.5,3344161,
Uruguay,URY,2010,80.9000015258789,72.5999984741211,3352653,
Uruguay,URY,2011,81,72.80000305175781,3361631,
Uruguay,URY,2012,81.19999694824219,72.9000015258789,3371134,
Uruguay,URY,2013,81.30000305175781,73,3381187,
Uruguay,URY,2014,81.4000015258789,73.19999694824219,3391660,
Uruguay,URY,2015,81.4000015258789,73.4000015258789,3402820,South America
Uruguay,URY,2016,81.4000015258789,73.5999984741211,3413768,
Uruguay,URY,2017,81.30000305175781,73.69999694824219,3422205,
Uruguay,URY,2018,81.30000305175781,73.80000305175781,3427044,
Uruguay,URY,2019,81.30000305175781,73.5999984741211,3428412,
Uruguay,URY,2020,81.9000015258789,74.69999694824219,3429087,
Uruguay,URY,2021,79.30000305175781,71.69999694824219,3426265,
Venezuela,VEN,1950,53.5,49,5488619,
Venezuela,VEN,1951,54.099998474121094,49.599998474121094,5732110,
Venezuela,VEN,1952,54.79999923706055,50.29999923706055,5980388,
Venezuela,VEN,1953,55.29999923706055,51,6233187,
Venezuela,VEN,1954,56,51.599998474121094,6490133,
Venezuela,VEN,1955,56.900001525878906,52.79999923706055,6752147,
Venezuela,VEN,1956,57.5,53.5,7020082,
Venezuela,VEN,1957,57.79999923706055,53.900001525878906,7294509,
Venezuela,VEN,1958,58.900001525878906,54.70000076293945,7576744,
Venezuela,VEN,1959,59.79999923706055,55.70000076293945,7865132,
Venezuela,VEN,1960,61,56.5,8156941,
Venezuela,VEN,1961,61.5,57.5,8453112,
Venezuela,VEN,1962,61.79999923706055,57.400001525878906,8754089,
Venezuela,VEN,1963,62.29999923706055,58.20000076293945,9059957,
Venezuela,VEN,1964,62.79999923706055,58.599998474121094,9371338,
Venezuela,VEN,1965,63.5,59.099998474121094,9688144,
Venezuela,VEN,1966,64.19999694824219,59.599998474121094,10010689,
Venezuela,VEN,1967,64.5,60.29999923706055,10338851,
Venezuela,VEN,1968,65.0999984741211,60.900001525878906,10672653,
Venezuela,VEN,1969,65.30000305175781,61.29999923706055,11011332,
Venezuela,VEN,1970,66.5,62.20000076293945,11355474,
Venezuela,VEN,1971,67.19999694824219,62.900001525878906,11705678,
Venezuela,VEN,1972,67.69999694824219,63.29999923706055,12061627,
Venezuela,VEN,1973,68.30000305175781,63.79999923706055,12424811,
Venezuela,VEN,1974,68.80000305175781,64.4000015258789,12796220,
Venezuela,VEN,1975,69.4000015258789,64.9000015258789,13176391,
Venezuela,VEN,1976,69.80000305175781,65.5,13566119,
Venezuela,VEN,1977,70.5,65.5999984741211,13965256,
Venezuela,VEN,1978,70.9000015258789,65.9000015258789,14372959,
Venezuela,VEN,1979,71.0999984741211,66.30000305175781,14788520,
Venezuela,VEN,1980,71.30000305175781,66.4000015258789,15210441,
Venezuela,VEN,1981,71.9000015258789,67.0999984741211,15638431,
Venezuela,VEN,1982,72.19999694824219,67.4000015258789,16071654,
Venezuela,VEN,1983,72.69999694824219,67.9000015258789,16509603,
Venezuela,VEN,1984,72.80000305175781,68.19999694824219,16953240,
Venezuela,VEN,1985,72.9000015258789,68.4000015258789,17402310,
Venezuela,VEN,1986,73.30000305175781,68.9000015258789,17860872,
Venezuela,VEN,1987,73.30000305175781,68.80000305175781,18328660,
Venezuela,VEN,1988,73.5999984741211,69,18800774,
Venezuela,VEN,1989,73.9000015258789,68.9000015258789,19275300,
Venezuela,VEN,1990,73.9000015258789,69.30000305175781,19750580,
Venezuela,VEN,1991,74.4000015258789,69.4000015258789,20226212,
Venezuela,VEN,1992,74.30000305175781,69.4000015258789,20700462,
Venezuela,VEN,1993,74.69999694824219,69.30000305175781,21172098,
Venezuela,VEN,1994,74.69999694824219,69.0999984741211,21640830,
Venezuela,VEN,1995,74.9000015258789,69.5,22107288,
Venezuela,VEN,1996,74.80000305175781,69.5,22572114,
Venezuela,VEN,1997,75.5,70,23037560,
Venezuela,VEN,1998,75.80000305175781,69.69999694824219,23503816,
Venezuela,VEN,1999,75.4000015258789,69.30000305175781,23966964,
Venezuela,VEN,2000,76.0999984741211,69.0999984741211,24427732,
Venezuela,VEN,2001,75.19999694824219,67.5,24880210,
Venezuela,VEN,2002,76.4000015258789,69.19999694824219,25330926,
Venezuela,VEN,2003,75.9000015258789,68.30000305175781,25782032,
Venezuela,VEN,2004,76.30000305175781,69,26226930,
Venezuela,VEN,2005,76.69999694824219,69.0999984741211,26668790,
Venezuela,VEN,2006,76.9000015258789,68.9000015258789,27102084,
Venezuela,VEN,2007,77.30000305175781,69.0999984741211,27525096,
Venezuela,VEN,2008,76.9000015258789,68.30000305175781,27933836,
Venezuela,VEN,2009,77,68.5,28327896,
Venezuela,VEN,2010,77.0999984741211,68.9000015258789,28715026,
Venezuela,VEN,2011,77.0999984741211,69,29096158,
Venezuela,VEN,2012,77.4000015258789,68.9000015258789,29470428,
Venezuela,VEN,2013,77.30000305175781,69.30000305175781,29838022,
Venezuela,VEN,2014,77.0999984741211,68.9000015258789,30193260,
Venezuela,VEN,2015,77.19999694824219,69,30529722,South America
Venezuela,VEN,2016,76.69999694824219,67.80000305175781,30741464,
Venezuela,VEN,2017,76.19999694824219,67.9000015258789,30563430,
Venezuela,VEN,2018,76.4000015258789,67.80000305175781,29825652,
Venezuela,VEN,2019,76.5999984741211,68,28971686,
Venezuela,VEN,2020,75.80000305175781,66.69999694824219,28490458,
Venezuela,VEN,2021,75.19999694824219,66.30000305175781,28199862,
